,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
54,FOOD,<p>Hola^ austin </p><p>A mi food favrito es pizza^ bread^ es burgers^ como pan por la manana y como pizza por la tarde y hamburgers algunas veces por la noche. he comprado esta comid en los resturantes</p>,A1,3746560,30,G4786430,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,I1,,3389,,,,2021-06-25,N-MF
55,FOOD,,A1,3746581,29,L4786479,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,3389,,,,2021-06-25,N-NE
56,FOOD,<p>pizza es delioso te cheesa so chessio te salsa is delioso &amp: somotimes mi eato fries witho te pizza.</p>,A1,3746575,16,U4786473,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,4456,,,,2021-06-25,N-MF
57,FOOD,<p>hola^ yo vivi en Maryland^ y aque nos otros nos gusta comer muchas differente tipos de comida. Nos gusta comida italiana^ comida's de mexico^ porque hay muchos restarantes de tacos y tameles. nos gusta comer tamben de los resarantes famosos como Mcdonalds que hay muchos en el mundo. pero mas que todo nos otros en Maryland nos gusta los cangrehos. nos gusta mucho y lo venden much en las tiendas.</p>,A1,3746572,14,L4786470,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,I1,,3400,,,,2021-06-25,N-MF
58,FOOD,<p>Hola. En mi familia^ yo comer roti y cafe. Roti es un pan. Yo comer roti y cafe mi dia.</p>,A1,3746569,16,U4786467,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3389,,,,2021-06-25,N-MF
59,FOOD,<p>Hola! Normalmente^ desayuno pan tostadas y huevo fritos porque es simple. Normalmente^ almuerzas arroz y con pollo porque es muy delicioso. </p>,A1,3746527,34,U4786391,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3400,,,,2021-06-25,N-MF
60,FOOD,<p>me comer favorita es papa fritas.</p>,A1,3746518,1,Y4786382,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,4435,,,,2021-06-25,N-MM
61,FOOD,<p>I like very basic food^ like sandwitches^ mac and cheese^ and pizza. I like sandwitches because they fill you up^ and ar something that you can just have on the fly. I like mac and cheese because it is very cheese^ and I like pizza because when done right all of the flavors in your mouth taste very good.</p>,A1,3746515,31,B4786379,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,Below N1,N-NE,4141,,,,2021-06-25,N-NE
62,FOOD,<p>Me gustar comer hamburgers y spaghetti.</p>,A1,3746530,8,K4786394,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N2,N-SE,4480,,,,2021-06-25,N-MM
63,FOOD,<p>Holá Amigo^</p><p><br></p><p><br></p><p>El comida en el Undios States es muy bien. Mi favoritá comida es frutas y veggies. La banana^ La manaña y el salad.</p>,A1,3746548,20,C4786412,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3400,,,,2021-06-25,N-MF
64,FOOD,<p>Hola^ el comida yo come donde yo vive es pollo^ arroz^ y mas vagetales. Yo come el comida dia mas.</p>,A1,3746611,22,D4786509,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3389,,,,2021-06-25,N-MF
65,FOOD,<p>En manana me comer ceral. En lunch me comer sanwich y agua. En dinner me comer es me mama cooks.</p>,A1,3746620,40,A4786539,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N2,N-MM,3389,,,,2021-06-25,N-MF
66,FOOD,<p>como papas fritas y hamburguesas a la hora de la cena</p>,A1,3746617,5,D4786536,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N4,,3768,,,,2021-06-25,N-MM
67,FOOD,<p>hola amigo^ en el dia me encanta el cerealo^ y pancakas. en el noche me encanta el tacos^ pasta^ es delicioso </p>,A1,3746614,27,G4786512,Your penpal in Spain is looking forward to visiting you. He loves food and wants to know what people normally eat where you live.Write a message to your penpal describing what kinds of food you typically eat. Tell him what foods you eat and when you eat them. Give as much information as possible.,N,1,N3,N-MF,4456,,,,2021-06-25,N-MF
68,SCHOOL,<p>el actividades en escuela son el mathimaticos^ ELA tambien espanol^ y french^ es fecil^ tambien difficultos</p>,A1,3746614,27,G4786512,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N3,N-SE,4456,,,,2021-06-25,N-MF
69,SCHOOL,<p>mi escuela es grande y sucia</p>,A1,3746617,5,D4786536,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N4,,3768,,,,2021-06-25,N-SE
70,SCHOOL,<p>En manana despierate. Me prepárate es dia. Voy bus to go to school. Me starte es school y ir a comer. Me comer en finish me dia. I do homework that eat dinner then ir a domir.</p>,A1,3746620,40,A4786539,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N2,N-MM,3389,,,,2021-06-25,N-MM
71,SCHOOL,<p>Hola ^ la actividades yo hacer es bailar y jugar afuera con mis amigas. Yo discribir y yo usar mi telefono mas dia.</p>,A1,3746611,22,D4786509,An exchange student from Honduras is coming to your school soon. He wants to know more about your school.Write an email to the exchange student. Tell him about the different kinds of activities you do during a typical school day with as much detail as possible.,N,1,N4,,3389,,,,2021-06-25,N-MF
